182,76,50.0,0.0,6.578947368421053,15.789473684210527,27.631578947368425,58,3.4482758620689653,3.4482758620689653,3.4482758620689653,18.96551724137931,70.6896551724138,509000.0,29013000,1
140,12,0.0,0.0,0.0,0.0,100.0,118,0.0,0.0,0.0,38.13559322033898,61.86440677966102,133292.3076923077,15595200,1
56,5,0.0,0.0,0.0,0.0,100.0,218,0.0,0.0,0.0,0.0,100.0,154455.76036866358,33516900,1
96,41,9.75609756097561,0.0,12.195121951219512,12.195121951219512,65.85365853658537,39,2.5641025641025643,0.0,0.0,35.8974358974359,61.53846153846155,60983.68421052631,2317380,1
118,14,14.285714285714286,0.0,0.0,7.142857142857143,78.57142857142857,315,2.2222222222222223,0.0,0.31746031746031744,5.7142857142857135,91.74603174603175,452399.6178343949,142053480,1
126,2,0.0,0.0,0.0,0.0,100.0,123,0.0,0.0,0.0,4.0650406504065035,95.9349593495935,77636.0655737705,9471600,1
109,5,0.0,0.0,0.0,0.0,100.0,129,0.0,0.0,0.7751937984496124,9.30232558139535,89.92248062015504,101150.625,12947280,1
48,10,0.0,0.0,0.0,40.0,60.0,315,2.2222222222222223,0.0,0.31746031746031744,5.7142857142857135,91.74603174603175,452399.6178343949,142053480,1
161,57,0.0,1.7543859649122806,3.508771929824561,19.298245614035086,75.43859649122807,87,1.1494252873563218,9.195402298850574,36.7816091954023,24.137931034482758,28.735632183908045,637958.3720930233,54864420,1
67,75,9.333333333333332,4.0,5.333333333333333,13.333333333333332,68.0,90,0.0,1.1111111111111112,0.0,27.77777777777778,71.11111111111111,537223.1460674157,47812860,1
86,5,0.0,0.0,0.0,0.0,100.0,49,2.0408163265306123,0.0,2.0408163265306123,18.367346938775512,77.55102040816327,316871.25,15209820,1
121,14,28.571428571428573,0.0,0.0,0.0,71.42857142857143,158,1.89873417721519,1.2658227848101267,8.227848101265824,15.822784810126583,72.78481012658229,190861.9108280255,29965320,1
92,51,3.9215686274509802,3.9215686274509802,7.8431372549019605,31.372549019607842,52.94117647058823,15,6.666666666666667,0.0,13.333333333333334,13.333333333333334,66.66666666666667,10518822.857142856,147263520,1
81,31,6.451612903225806,0.0,0.0,12.903225806451612,80.64516129032258,31,0.0,3.225806451612903,0.0,0.0,96.77419354838709,1319218.0,39576540,1
197,6,16.666666666666668,0.0,0.0,16.666666666666668,66.66666666666667,187,0.0,0.0,1.0695187165775402,25.668449197860966,73.2620320855615,112013.87096774194,20834580,1
127,3,0.0,0.0,0.0,0.0,100.0,58,3.4482758620689653,3.4482758620689653,3.4482758620689653,18.96551724137931,70.6896551724138,509000.0,29013000,1
17,6590,13.095599393019727,11.654021244309561,20.25796661608498,21.18361153262519,33.80880121396055,6,0.0,0.0,0.0,16.666666666666668,83.33333333333334,27258600.0,136293000,1
72,4,25.0,0.0,0.0,50.0,25.0,41,0.0,0.0,7.317073170731707,34.146341463414636,58.536585365853654,380100.0,15204000,1
61,12,0.0,0.0,0.0,41.66666666666667,58.333333333333336,25,4.0,0.0,4.0,12.0,80.0,4904372.5,117704940,1
145,13,0.0,0.0,7.6923076923076925,0.0,92.3076923076923,44,2.272727272727273,2.272727272727273,2.272727272727273,22.72727272727273,70.45454545454547,3728591.1627906975,160329420,1
315,702,1.8518518518518519,0.5698005698005698,1.1396011396011396,7.407407407407407,89.03133903133903,10,0.0,0.0,0.0,50.0,50.0,67953.33333333333,611580,1
266,26,3.8461538461538463,0.0,3.8461538461538463,30.76923076923077,61.53846153846154,38,2.6315789473684212,39.473684210526315,23.68421052631579,18.42105263157895,15.789473684210527,1302126.4864864864,48178680,1
105,16,6.25,6.25,6.25,6.25,75.0,142,0.0,0.0,0.0,0.704225352112676,99.29577464788731,79869.78723404255,11261640,1
141,29,0.0,3.4482758620689653,3.4482758620689653,6.896551724137931,86.20689655172413,4,50.0,0.0,0.0,25.0,25.0,43043380.0,129130140,1
84,44,0.0,0.0,0.0,45.45454545454546,54.54545454545455,5,0.0,0.0,0.0,60.0,40.0,31024485.0,124097940,1
94,76,50.0,0.0,6.578947368421053,15.789473684210527,27.631578947368425,38,5.2631578947368425,0.0,2.6315789473684212,18.42105263157895,73.6842105263158,4633097.837837838,171424620,1
138,1,0.0,0.0,0.0,0.0,100.0,129,0.0,0.0,0.7751937984496124,9.30232558139535,89.92248062015504,101150.625,12947280,1
